"","Year","MDACoverageAttempted","MDANumRounds","MDADrugs","MDADrugEfficacy","MDAYearsBetweenRounds","MDAStartYear","ProbGender","PrevalenceAll.average.","PrevalenceAll.5%","PrevalenceAll.95%","Prevalence6_7.average.","Prevalence6_7.5%","Prevalence6_7.95%","PrevalenceFagalii.average.","PrevalenceFagalii.5%","PrevalenceFagalii.95%","PrevalenceIliili.average.","PrevalenceIliili.5%","PrevalenceIliili.95%","Prevalence6_9.average.","Prevalence6_9.5%","Prevalence6_9.95%","Prevalence11_12.average.","Prevalence11_12.5%","Prevalence11_12.95%","Prevalence15_16.average.","Prevalence15_16.5%","Prevalence15_16.95%","Prevalence10AndOver.average.","Prevalence10AndOver.5%","Prevalence10AndOver.95%","Prevalence15AndOver.average.","Prevalence15AndOver.5%","Prevalence15AndOver.95%","Eradicated.average.","Eradicated.5%","Eradicated.95%","PrevUnder001pc.average.","PrevUnder001pc.5%","PrevUnder001pc.95%","PrevUnder01pc.average.","PrevUnder01pc.5%","PrevUnder01pc.95%","PrevUnder05pc.average.","PrevUnder05pc.5%","PrevUnder05pc.95%","PrevUnder1pc.average.","PrevUnder1pc.5%","PrevUnder1pc.95%","AgPrevUnder1pc.average.","AgPrevUnder1pc.5%","AgPrevUnder1pc.95%","AgPrevUnder01pc.average.","AgPrevUnder01pc.5%","AgPrevUnder01pc.95%","AgPrevUnder05pc.average.","AgPrevUnder05pc.5%","AgPrevUnder05pc.95%","AgPrevUnder001pc.average.","AgPrevUnder001pc.5%","AgPrevUnder001pc.95%","AgPrev6_7Under1pc.average.","AgPrev6_7Under1pc.5%","AgPrev6_7Under1pc.95%","Prev_AntigenAll.average.","Prev_Antigen6_7.average.","Prev_Antigen6_9.average.","Prev_AntigenAll.5%","Prev_AntigenAll.95%","Prev_Antigen6_7.5%","Prev_Antigen6_7.95%","Prev_Antigen6_9.5%","Prev_Antigen6_9.95%","RatioAll.average.","Ratio6_7.average.","Ratio15AndOver.average.","RatioAll.5%","Ratio6_7.5%","Ratio15AndOver.5%","RatioAll.95%","Ratio6_7.95%","Ratio15AndOver.95%"
"199",2012,"0.75",3,"IDA5+/DA2-4","Default",1,2018,"0.00071-0.00023",4.641893e-03,3.995946e-03,5.385074e-03,6.411337e-04,0.000000e+00,1.559903e-03,3.934106e-02,1.546735e-02,6.582621e-02,4.582537e-03,2.278345e-03,7.257548e-03,8.194153e-04,2.040355e-04,1.622837e-03,3.338094e-03,1.272163e-03,5.877041e-03,3.965879e-03,1.795523e-03,6.508727e-03,5.898150e-03,5.113405e-03,6.865963e-03,6.317300e-03,5.392551e-03,7.327125e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.799019608,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.325819e-02,2.641823e-03,3.361337e-03,2.159439e-02,0.0255821150,0.0012138855,0.0044603985,0.0018714770,0.0054742880, 5.010438, 4.500001,  5.032729,NA,NA,NA,NA,NA,NA
"200",2012,"0.75",3,"IDA5+/DA2-4","Irvine",1,2018,"0.00071-0.00023",4.619977e-03,3.930525e-03,5.290143e-03,7.345202e-04,0.000000e+00,1.633286e-03,3.863947e-02,1.500471e-02,6.472568e-02,4.487170e-03,2.255625e-03,7.112610e-03,8.963422e-04,2.052571e-04,1.633303e-03,3.334776e-03,1.679970e-03,5.854046e-03,3.807937e-03,1.725067e-03,6.073487e-03,5.861804e-03,4.948177e-03,6.757069e-03,6.263195e-03,5.298042e-03,7.217436e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.816831683,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.317735e-02,2.812963e-03,3.494809e-03,2.133952e-02,0.0249190550,0.0012176045,0.0048993610,0.0018317805,0.0054984210, 5.000005, 3.999995,  5.009204,NA,NA,NA,NA,NA,NA
"201",2012,"0.75",4,"DA2+","Default",1,2018,"0.00071-0.00023",4.649300e-03,3.977520e-03,5.472845e-03,6.129721e-04,0.000000e+00,1.624865e-03,3.899701e-02,1.773863e-02,6.328180e-02,4.703152e-03,2.548993e-03,7.260662e-03,8.785457e-04,2.041860e-04,1.691095e-03,3.359632e-03,1.259052e-03,5.909668e-03,3.974689e-03,1.732913e-03,6.915220e-03,5.900106e-03,5.077150e-03,6.882892e-03,6.292221e-03,5.366490e-03,7.334117e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.800925926,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.338358e-02,2.708456e-03,3.487827e-03,2.168073e-02,0.0257103250,0.0008208542,0.0045040625,0.0018499500,0.0055031825, 5.036663, 4.999994,  5.041907,NA,NA,NA,NA,NA,NA
"202",2012,"0.75",4,"DA2+","Irvine",1,2018,"0.00071-0.00023",4.660273e-03,4.059890e-03,5.367330e-03,7.097960e-04,0.000000e+00,1.636660e-03,3.936675e-02,1.593630e-02,6.986900e-02,4.611371e-03,2.268310e-03,7.303910e-03,8.461945e-04,2.040400e-04,1.831130e-03,3.442703e-03,1.679970e-03,5.884830e-03,3.904937e-03,1.730850e-03,6.516070e-03,5.916082e-03,5.155890e-03,6.885020e-03,6.330316e-03,5.401280e-03,7.420570e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.840796020,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.328992e-02,2.755810e-03,3.335154e-03,2.166420e-02,0.0254784000,0.0008169930,0.0044843000,0.0018289000,0.0056864300, 5.016583, 4.000005,  5.026781,NA,NA,NA,NA,NA,NA
"203",2012,"0.75",4,"IDA5+/DA2-4","Default",1,2018,"0.00071-0.00023",4.604203e-03,3.918413e-03,5.370636e-03,6.713688e-04,0.000000e+00,1.633020e-03,4.163518e-02,1.726388e-02,7.030281e-02,4.512575e-03,1.991335e-03,7.050984e-03,7.925250e-04,2.035420e-04,1.631895e-03,3.340569e-03,1.666956e-03,5.496830e-03,3.971197e-03,1.727567e-03,6.466403e-03,5.849187e-03,4.932771e-03,6.792099e-03,6.255217e-03,5.318034e-03,7.247669e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.857843137,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.305124e-02,2.646946e-03,3.204802e-03,2.130279e-02,0.0247428400,0.0008774944,0.0044806500,0.0018308710,0.0048767630, 5.002007, 4.000005,  5.028473,NA,NA,NA,NA,NA,NA
"204",2012,"0.75",4,"IDA5+/DA2-4","Irvine",1,2018,"0.00071-0.00023",4.661922e-03,4.021398e-03,5.427858e-03,6.816522e-04,0.000000e+00,1.632517e-03,3.898007e-02,1.620425e-02,6.424415e-02,4.736787e-03,2.537188e-03,7.293142e-03,8.629568e-04,2.041314e-04,1.827724e-03,3.461721e-03,1.270731e-03,5.874089e-03,3.986657e-03,1.726408e-03,6.518759e-03,5.914687e-03,5.084181e-03,6.869930e-03,6.315038e-03,5.481486e-03,7.437769e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.801980198,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.330117e-02,2.697013e-03,3.280261e-03,2.177839e-02,0.0250156100,0.0008193696,0.0044877770,0.0018321695,0.0051153410, 5.031575, 4.500001,  5.057741,NA,NA,NA,NA,NA,NA
"205",2012,"0.75",5,"DA2+","Default",1,2018,"0.00071-0.00023",4.630989e-03,3.937684e-03,5.246603e-03,6.304019e-04,0.000000e+00,1.624799e-03,3.959235e-02,1.659467e-02,6.449433e-02,4.619987e-03,2.547724e-03,7.239105e-03,8.395527e-04,2.044514e-04,1.629676e-03,3.267995e-03,1.265074e-03,5.059130e-03,3.818211e-03,1.575351e-03,6.619297e-03,5.877709e-03,4.894446e-03,6.643530e-03,6.286614e-03,5.313761e-03,7.237353e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.808411215,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.321111e-02,2.740382e-03,3.340887e-03,2.151179e-02,0.0247021900,0.0012158570,0.0044716375,0.0016416360,0.0053777790, 5.013088, 4.999997,  5.017371,NA,NA,NA,NA,NA,NA
"206",2012,"0.75",5,"DA2+","Irvine",1,2018,"0.00071-0.00023",4.629277e-03,3.879220e-03,5.384160e-03,6.972938e-04,0.000000e+00,1.634650e-03,3.802255e-02,1.619430e-02,6.465520e-02,4.574839e-03,2.239280e-03,7.135910e-03,8.225813e-04,2.040400e-04,1.626350e-03,3.204035e-03,1.266890e-03,5.471380e-03,3.998234e-03,1.742160e-03,6.834690e-03,5.878477e-03,4.961040e-03,6.857280e-03,6.311805e-03,5.229530e-03,7.312250e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.825870647,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.325706e-02,2.742421e-03,3.308401e-03,2.138160e-02,0.0253652000,0.0012220000,0.0044879600,0.0018326200,0.0053093700, 5.013094, 4.000008,  5.029412,NA,NA,NA,NA,NA,NA
"207",2012,"0.75",5,"IDA5+/DA2-4","Default",1,2018,"0.00071-0.00023",4.650582e-03,3.984003e-03,5.324146e-03,7.087974e-04,0.000000e+00,1.970235e-03,3.919032e-02,1.675290e-02,7.002688e-02,4.487952e-03,2.311284e-03,7.672152e-03,8.523396e-04,2.039695e-04,1.641686e-03,3.375642e-03,1.271136e-03,5.875196e-03,4.069337e-03,2.151002e-03,6.452727e-03,5.903730e-03,5.075802e-03,6.686985e-03,6.333773e-03,5.385919e-03,7.206735e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.794117647,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.327793e-02,2.803628e-03,3.365724e-03,2.149828e-02,0.0250779300,0.0008177112,0.0048939600,0.0016671930,0.0053136615, 4.996087, 4.000000,  5.026723,NA,NA,NA,NA,NA,NA
"208",2012,"0.75",5,"IDA5+/DA2-4","Irvine",1,2018,"0.00071-0.00023",4.613752e-03,3.966700e-03,5.395925e-03,7.184533e-04,0.000000e+00,1.634617e-03,3.805683e-02,1.635051e-02,6.739125e-02,4.502091e-03,2.285789e-03,7.481502e-03,8.763229e-04,2.047500e-04,1.634923e-03,3.328048e-03,1.288174e-03,5.400074e-03,3.994917e-03,2.145966e-03,6.898344e-03,5.854769e-03,5.039911e-03,6.834943e-03,6.265685e-03,5.329782e-03,7.377628e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.806930693,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.325546e-02,2.659657e-03,3.403932e-03,2.151057e-02,0.0252519250,0.0012141540,0.0044875945,0.0018444115,0.0052744895, 5.053982, 4.000000,  5.069285,NA,NA,NA,NA,NA,NA
"209",2012,"0.75",6,"DA2+","Default",1,2018,"0.00071-0.00023",4.619122e-03,3.962407e-03,5.287460e-03,6.051541e-04,0.000000e+00,1.624700e-03,4.084621e-02,1.734460e-02,6.900364e-02,4.484247e-03,2.005014e-03,7.063964e-03,8.106223e-04,2.038362e-04,1.631287e-03,3.339610e-03,1.680111e-03,5.507074e-03,4.000354e-03,1.729659e-03,6.496320e-03,5.867623e-03,5.016200e-03,6.693282e-03,6.274969e-03,5.355935e-03,7.244102e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.827160494,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.310450e-02,2.645424e-03,3.325607e-03,2.140071e-02,0.0251884200,0.0008592544,0.0045022920,0.0018346020,0.0051100670, 4.984074, 4.999991,  5.013628,NA,NA,NA,NA,NA,NA
"210",2012,"0.75",6,"DA2+","Irvine",1,2018,"0.00071-0.00023",4.626418e-03,3.893597e-03,5.376875e-03,6.986551e-04,0.000000e+00,1.636057e-03,3.830644e-02,1.621348e-02,6.697384e-02,4.646859e-03,1.936264e-03,7.194315e-03,8.633556e-04,2.041525e-04,1.631990e-03,3.379222e-03,1.263557e-03,5.490209e-03,4.049218e-03,1.735323e-03,7.019886e-03,5.870694e-03,4.912594e-03,6.863027e-03,6.276697e-03,5.272802e-03,7.177350e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.800000000,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.324864e-02,2.743330e-03,3.444407e-03,2.136361e-02,0.0254610500,0.0012183225,0.0044791035,0.0016398690,0.0056926160, 5.018001, 4.000002,  5.053574,NA,NA,NA,NA,NA,NA
"211",2012,"0.75",6,"IDA5+/DA2-4","Default",1,2018,"0.00071-0.00023",4.682132e-03,4.038564e-03,5.333012e-03,7.559800e-04,0.000000e+00,1.638536e-03,3.739364e-02,1.635426e-02,6.426800e-02,4.616101e-03,2.264934e-03,7.316816e-03,9.311440e-04,2.043650e-04,1.642244e-03,3.573489e-03,2.099960e-03,5.498230e-03,3.958598e-03,1.726224e-03,6.262324e-03,5.932841e-03,5.100182e-03,6.756514e-03,6.333284e-03,5.378872e-03,7.223252e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.757225434,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.336681e-02,2.755529e-03,3.484757e-03,2.176536e-02,0.0251244600,0.0012235900,0.0044964040,0.0018466060,0.0053762600, 4.978275, 4.000000,  5.004335,NA,NA,NA,NA,NA,NA
"212",2012,"0.75",6,"IDA5+/DA2-4","Irvine",1,2018,"0.00071-0.00023",4.663535e-03,4.002929e-03,5.360469e-03,6.904928e-04,0.000000e+00,1.677122e-03,3.964132e-02,1.579177e-02,6.617373e-02,4.387302e-03,2.265297e-03,6.955701e-03,8.537673e-04,2.034876e-04,1.635588e-03,3.292438e-03,1.276169e-03,5.440928e-03,3.977672e-03,2.110227e-03,6.477520e-03,5.921219e-03,5.079309e-03,6.856866e-03,6.342071e-03,5.410515e-03,7.333838e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.809045226,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.330164e-02,2.681591e-03,3.335846e-03,2.153864e-02,0.0255991700,0.0012224410,0.0048881800,0.0016342530,0.0054956790, 5.020743, 4.499997,  5.033174,NA,NA,NA,NA,NA,NA
"213",2012,"0.75",7,"DA2+","Default",1,2018,"0.00071-0.00023",4.630521e-03,3.932210e-03,5.420956e-03,6.813994e-04,0.000000e+00,1.629196e-03,3.950662e-02,1.628684e-02,6.773938e-02,4.548743e-03,2.221088e-03,7.567816e-03,9.039214e-04,2.044990e-04,1.633588e-03,3.439517e-03,1.680670e-03,5.512214e-03,3.933679e-03,1.726668e-03,6.528556e-03,5.867835e-03,5.031982e-03,6.892602e-03,6.266132e-03,5.394598e-03,7.339438e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.808888889,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.320846e-02,2.785168e-03,3.433174e-03,2.152136e-02,0.0251489800,0.0012165500,0.0045048860,0.0018405660,0.0054892120, 5.032269, 4.499998,  5.081816,NA,NA,NA,NA,NA,NA
"214",2012,"0.75",7,"DA2+","Irvine",1,2018,"0.00071-0.00023",4.637191e-03,3.974975e-03,5.292633e-03,7.027661e-04,0.000000e+00,1.624733e-03,3.939521e-02,1.578901e-02,6.513827e-02,4.575673e-03,2.530758e-03,7.162581e-03,8.540588e-04,2.031566e-04,1.651737e-03,3.308851e-03,1.264193e-03,5.474142e-03,4.150284e-03,2.161690e-03,6.893877e-03,5.886047e-03,5.033078e-03,6.762506e-03,6.299413e-03,5.319247e-03,7.256422e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.780000000,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.331840e-02,2.815104e-03,3.507070e-03,2.145460e-02,0.0254672250,0.0012204755,0.0048772645,0.0018400350,0.0057180155, 5.032000, 4.000002,  5.031602,NA,NA,NA,NA,NA,NA
"215",2012,"0.75",7,"IDA5+/DA2-4","Default",1,2018,"0.00071-0.00023",4.621422e-03,3.957468e-03,5.383490e-03,7.161910e-04,0.000000e+00,1.631192e-03,4.179072e-02,1.988870e-02,6.541318e-02,4.603966e-03,2.286534e-03,7.231966e-03,8.472213e-04,2.038156e-04,1.515264e-03,3.337934e-03,1.270434e-03,5.481534e-03,3.939279e-03,1.557774e-03,6.895366e-03,5.863740e-03,5.040958e-03,6.809116e-03,6.269623e-03,5.333810e-03,7.317834e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.774566474,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.325301e-02,2.698819e-03,3.394311e-03,2.166828e-02,0.0250215600,0.0012186240,0.0044832080,0.0020328500,0.0050902140, 5.029157, 3.999998,  5.064515,NA,NA,NA,NA,NA,NA
"216",2012,"0.75",7,"IDA5+/DA2-4","Irvine",1,2018,"0.00071-0.00023",4.670600e-03,3.985347e-03,5.422135e-03,6.246755e-04,0.000000e+00,1.630726e-03,3.919651e-02,1.280964e-02,6.697041e-02,4.464617e-03,2.259962e-03,6.839098e-03,7.969558e-04,2.034466e-04,1.636057e-03,3.571095e-03,1.680318e-03,5.890028e-03,4.075477e-03,1.736035e-03,7.008219e-03,5.939185e-03,5.083952e-03,6.881397e-03,6.341412e-03,5.436043e-03,7.334373e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.787644788,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.331522e-02,2.670134e-03,3.393783e-03,2.153160e-02,0.0252283400,0.0012175300,0.0044971400,0.0018073050,0.0054851290, 5.000000, 4.999991,  5.016528,NA,NA,NA,NA,NA,NA
"217",2013,"0.55",2,"DA2+","Default",1,2018,"0.00071-0.00023",5.741343e-03,4.811634e-03,6.849900e-03,1.234138e-03,0.000000e+00,2.523766e-03,4.507650e-02,1.840116e-02,8.014778e-02,5.542876e-03,2.573328e-03,8.757940e-03,1.553832e-03,6.276416e-04,2.740998e-03,4.135907e-03,2.115236e-03,6.795222e-03,5.288801e-03,2.650414e-03,8.871538e-03,7.173777e-03,6.058186e-03,8.504544e-03,7.722647e-03,6.521318e-03,9.289622e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.082926829,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.995121951,NA,NA,2.536637e-02,4.850067e-03,5.934558e-03,2.284734e-02,0.0291931800,0.0025205860,0.0075617620,0.0035618560,0.0087679560, 4.444073, 4.000006,  4.459855,NA,NA,NA,NA,NA,NA
"218",2013,"0.55",2,"DA2+","Irvine",1,2018,"0.00071-0.00023",5.741990e-03,4.851558e-03,6.750273e-03,1.229515e-03,0.000000e+00,2.519527e-03,4.703601e-02,1.718226e-02,8.257686e-02,5.683640e-03,2.875189e-03,9.352845e-03,1.446753e-03,6.249351e-04,2.494402e-03,4.145077e-03,1.712477e-03,7.259720e-03,5.182584e-03,2.219655e-03,8.792110e-03,7.183811e-03,6.099176e-03,8.410331e-03,7.719964e-03,6.611138e-03,8.987057e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.093596059,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.525051e-02,4.845369e-03,5.842738e-03,2.278115e-02,0.0285174400,0.0025173090,0.0076007240,0.0033428140,0.0090106760, 4.390173, 4.000002,  4.398523,NA,NA,NA,NA,NA,NA
"219",2013,"0.55",2,"IDA5+/DA2-4","Default",1,2018,"0.00071-0.00023",5.741270e-03,4.685862e-03,6.835356e-03,1.169766e-03,0.000000e+00,2.510201e-03,4.499688e-02,1.355364e-02,8.501132e-02,5.585019e-03,2.881526e-03,9.035680e-03,1.511180e-03,4.217147e-04,2.721465e-03,4.249468e-03,1.979801e-03,6.973213e-03,5.441670e-03,2.227032e-03,9.303617e-03,7.181497e-03,5.894572e-03,8.507973e-03,7.692217e-03,6.383814e-03,9.164209e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.140186916,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.995327103,NA,NA,2.530870e-02,4.902528e-03,6.114730e-03,2.226882e-02,0.0285331500,0.0023610435,0.0072931595,0.0032778915,0.0096390650, 4.397337, 4.000009,  4.448146,NA,NA,NA,NA,NA,NA
"220",2013,"0.55",2,"IDA5+/DA2-4","Irvine",1,2018,"0.00071-0.00023",5.856460e-03,4.905190e-03,7.066340e-03,1.270782e-03,4.175370e-04,2.516780e-03,4.829303e-02,2.100840e-02,8.264460e-02,5.986100e-03,2.887390e-03,9.990330e-03,1.628448e-03,6.325110e-04,2.736270e-03,4.486880e-03,1.717480e-03,8.040630e-03,5.415226e-03,2.649010e-03,9.747450e-03,7.314698e-03,6.142270e-03,8.790030e-03,7.825232e-03,6.596460e-03,9.474100e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.079601990,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.563510e-02,4.879438e-03,6.221886e-03,2.308590e-02,0.0289634000,0.0025210100,0.0075789500,0.0037735800,0.0097794400, 4.387322, 4.000000,  4.416063,NA,NA,NA,NA,NA,NA
"221",2013,"0.55",3,"DA2+","Default",1,2018,"0.00071-0.00023",5.727940e-03,4.822362e-03,6.741244e-03,1.272034e-03,4.170140e-04,2.518046e-03,4.678032e-02,1.917612e-02,7.723996e-02,5.592842e-03,2.911708e-03,8.796772e-03,1.486086e-03,6.248448e-04,2.710500e-03,4.158830e-03,2.121700e-03,6.837616e-03,5.148787e-03,2.227966e-03,8.364152e-03,7.166549e-03,6.064868e-03,8.399846e-03,7.697403e-03,6.619304e-03,8.998158e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.095693780,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.990430622,NA,NA,2.533704e-02,4.833855e-03,5.941057e-03,2.276496e-02,0.0281858800,0.0026921620,0.0071488720,0.0034543140,0.0086812020, 4.430464, 4.000000,  4.437731,NA,NA,NA,NA,NA,NA
"222",2013,"0.55",3,"DA2+","Irvine",1,2018,"0.00071-0.00023",5.771500e-03,4.866217e-03,6.892635e-03,1.258523e-03,4.149380e-05,2.520692e-03,4.512368e-02,1.551601e-02,8.596968e-02,5.685146e-03,2.662051e-03,9.569073e-03,1.521109e-03,6.284303e-04,2.699029e-03,4.139042e-03,2.118199e-03,6.436942e-03,5.183247e-03,2.647840e-03,8.844641e-03,7.218957e-03,6.105771e-03,8.622739e-03,7.763057e-03,6.486722e-03,9.249334e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.083743842,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.529985e-02,4.879206e-03,5.872433e-03,2.265272e-02,0.0282665500,0.0025254630,0.0075247660,0.0037783350,0.0089373950, 4.411371, 4.000000,  4.417908,NA,NA,NA,NA,NA,NA
"223",2013,"0.55",3,"IDA5+/DA2-4","Default",1,2018,"0.00071-0.00023",5.751431e-03,4.736780e-03,6.849203e-03,1.207951e-03,0.000000e+00,2.501879e-03,4.370839e-02,1.610330e-02,7.618335e-02,5.779055e-03,2.574000e-03,9.614181e-03,1.557138e-03,6.277856e-04,2.739169e-03,4.197222e-03,2.122780e-03,7.126571e-03,5.311121e-03,2.355800e-03,9.515230e-03,7.188237e-03,5.933029e-03,8.563817e-03,7.721895e-03,6.346776e-03,9.172062e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.111111111,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.549607e-02,4.679993e-03,6.058380e-03,2.273302e-02,0.0291621600,0.0025076250,0.0071225740,0.0036326680,0.0091815670, 4.435822, 4.000006,  4.462408,NA,NA,NA,NA,NA,NA
"224",2013,"0.55",3,"IDA5+/DA2-4","Irvine",1,2018,"0.00071-0.00023",5.832270e-03,4.724630e-03,7.092328e-03,1.186254e-03,4.159903e-04,2.515510e-03,4.654810e-02,1.558960e-02,8.364713e-02,6.137921e-03,2.915015e-03,9.998899e-03,1.474371e-03,6.275628e-04,2.504118e-03,4.173593e-03,1.754226e-03,6.837318e-03,5.529610e-03,2.650766e-03,9.733335e-03,7.306923e-03,5.885747e-03,8.805191e-03,7.843420e-03,6.339679e-03,9.412837e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.128078818,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,2.560012e-02,4.882948e-03,6.043916e-03,2.250822e-02,0.0296109500,0.0025300440,0.0071495010,0.0039666020,0.0090569540, 4.382710, 4.333333,  4.407147,NA,NA,NA,NA,NA,NA
