"","Year","MDACoverageAttempted","MDANumRounds","MDADrugs","MDADrugEfficacy","MDAYearsBetweenRounds","MDAStartYear","ProbGender","RatioAll","Ratio6_7","Ratio15AndOver","Prev_AntigenAll","Prev_Antigen6_7","Prev_Antigen15AndOver","AgEradicated","AgPrevUnder001pc","AgPrevUnder01pc","AgPrevUnder1pc","PrevalenceAll","Prevalence6_7","Eradicated","PrevalenceFagalii","PrevalenceIliili","PrevUnder001pc","PrevUnder01pc","PrevUnder1pc"
"1636",2018,"0.65",2,"IDA5+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0122137495918367,0.00364596183673469,0,0.0448701124489796,0.0126966565306122,0,0,0.142857142857143
"1637",2018,"0.65",2,"IDA5+/DA2-4","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119138212307692,0.00371405206153846,0,0.0419273570769231,0.0118653538461538,0,0,0.230769230769231
"1638",2018,"0.65",2,"IDA5+/DA2-4","Default",1,2018,"0.0012-0.00032",3.96090555980992,4.50000697501827,3.91139337081742,0.0210901818181818,0.00505208490909091,0.0266045254545455,0,0,0,0,0.00533323136363636,0.00113719175454545,0,0.0282245653636364,0.00531265075454545,0,0,1
"1639",2018,"0.65",2,"IDA5+/DA2-4","Default",1,2018,"0.0016-0.00035",4.08383758313085,5.42856673673148,3.99427171021827,0.0319089460606061,0.00835081957575758,0.040152483030303,0,0,0,0,0.00785484236363636,0.00162392710909091,0,0.0506490143636364,0.00820637612121212,0,0,0.945454545454545
"1640",2018,"0.65",2,"IDA5+/DA2-4","Default",1,2018,"0.002-0.00041",3.90521772654186,5,3.79864650873309,0.0457594240816327,0.0128551431020408,0.0570794828571429,0,0,0,0,0.0117353594693878,0.00255663593469388,0,0.0679810650612245,0.012247711755102,0,0,0.261224489795918
"1641",2018,"0.65",2,"IDA5+/DA2-4","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012253915,0.0034762185,0,0.0476947706451613,0.0120768883870968,0,0,0.209677419354839
"1642",2018,"0.65",2,"IDA5+/DA2-4","Irvine",1,2018,"0.002-0.00041",3.82540725505562,5.05000555360151,3.73303136049639,0.0528176521052632,0.014923254,0.0659479631578947,0,0,0,0,0.0138605335789474,0.00303926493684211,0,0.080305412,0.0143248636315789,0,0,0.0736842105263158
"1643",2018,"0.65",3,"DA2+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121429501,0.0038959746,0,0.0460343681,0.0121131357,0,0,0.13
"1644",2018,"0.65",3,"DA2+","Default",1,2018,"0.0012-0.00032",3.93115053378703,4.63332504368868,3.90066406865229,0.0198396954545455,0.00498022754545455,0.0251118227272727,0,0,0,0,0.00508287218181818,0.00108935557272727,0,0.0289352943636364,0.00526104035454545,0,0,1
"1645",2018,"0.65",3,"DA2+","Default",1,2018,"0.0016-0.00035",4.13832661228529,5.24999589937616,4.0562193144569,0.0291727181818182,0.00754045684848485,0.0366705884848485,0,0,0,0,0.00704218109090909,0.00150763081818182,0,0.0368478196969697,0.00773041206060606,0,0,0.975757575757576
"1646",2018,"0.65",3,"DA2+","Default",1,2018,"0.002-0.00041",3.90041856535624,4.86607162519145,3.80405357785863,0.0458352626923077,0.0129220209615385,0.0573591457692308,0,0,0,0,0.0117707519615385,0.00268473857692308,0,0.0601463648461538,0.0132009223846154,0,0,0.211538461538462
"1647",2018,"0.65",3,"DA2+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0122294811650485,0.00376112994174757,0,0.0472472452427184,0.0120422861165049,0,0,0.135922330097087
"1648",2018,"0.65",3,"DA2+","Irvine",1,2018,"0.002-0.00041",3.87225336399329,5.14285211367996,3.76111520835193,0.04804944625,0.0134556919583333,0.0602270858333333,0,0,0,0,0.0124505422916667,0.0026587711625,0,0.0726247416666667,0.0130705519583333,0,0,0.141666666666667
"1649",2018,"0.65",3,"IDA5+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119421453061224,0.0034108106122449,0,0.0449156140816327,0.0119480995918367,0,0,0.102040816326531
"1650",2018,"0.65",3,"IDA5+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0120652608163265,0.00339191681632653,0,0.0437151712244898,0.0121501169387755,0,0,0.183673469387755
"1651",2018,"0.65",3,"IDA5+/DA2-4","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0120061691935484,0.00365957838709677,0,0.0468161388709677,0.01219187,0,0,0.112903225806452
"1652",2018,"0.65",3,"IDA5+/DA2-4","Default",1,2018,"0.0012-0.00032",3.88823186188714,4.66666798837849,3.82894829542153,0.0227504427272727,0.00568943672727273,0.0288038563636364,0,0,0,0,0.00583567245454545,0.00138193531818182,0,0.0348739733636364,0.00588204247272727,0,0,1
"1653",2018,"0.65",3,"IDA5+/DA2-4","Default",1,2018,"0.0016-0.00035",4.039724744575,4.99999276667462,3.95285777061667,0.0322562024242424,0.00857038854545455,0.0406141884848485,0,0,0,0,0.00797088175757576,0.00177800501818182,0,0.0473388752121212,0.00875261854545454,0,0,0.909090909090909
"1654",2018,"0.65",3,"IDA5+/DA2-4","Default",1,2018,"0.002-0.00041",3.88764066529302,4.845238556479,3.79025973071508,0.0473151094262295,0.0130619158196721,0.0590968221311475,0,0,0,0,0.0121898052868852,0.00276306458606557,0,0.0676182165983607,0.0132122332786885,0,0,0.172131147540984
"1655",2018,"0.65",3,"IDA5+/DA2-4","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0123386725806452,0.00393023532258065,0,0.0522164453225806,0.0121574661290323,0,0,0.225806451612903
"1656",2018,"0.65",3,"IDA5+/DA2-4","Irvine",1,2018,"0.002-0.00041",3.84320167226936,5,3.73715377220425,0.0543162242105263,0.0152323005789474,0.0678124484210526,0,0,0,0,0.0141856343157895,0.00303256112105263,0,0.0775261766315789,0.0151913871052632,0,0,0.0631578947368421
"1657",2018,"0.65",4,"DA2+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0118211932,0.0036481691,0,0.046386934,0.0119041055,0,0,0.2
"1658",2018,"0.65",4,"DA2+","Default",1,2018,"0.0012-0.00032",3.94137653967369,5.00000855375766,3.87561294046101,0.0203820645454545,0.00498834842727273,0.0259185309090909,0,0,0,0,0.00517833763636364,0.00104299179090909,0,0.0325222118181818,0.00566270476363636,0,0,0.990909090909091
"1659",2018,"0.65",4,"DA2+","Default",1,2018,"0.0016-0.00035",4.07397039627319,5.19998608641208,4.00678120784531,0.0307904654545455,0.00819486624242424,0.0387237721212121,0,0,0,0,0.00753931018181818,0.00163455424848485,0,0.0409449812121212,0.00783131181818182,0,0,0.933333333333333
"1660",2018,"0.65",4,"DA2+","Default",1,2018,"0.002-0.00041",3.89137059623191,4.99998848974265,3.78101184768384,0.0456219142276423,0.0131838557723577,0.0569908162601626,0,0,0,0,0.0117553222764228,0.00267377501219512,0,0.0678162028861789,0.0120431063821138,0,0,0.203252032520325
"1661",2018,"0.65",4,"DA2+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0122133617475728,0.00392540368932039,0,0.0500912483495146,0.0126399734951456,0,0,0.12621359223301
"1662",2018,"0.65",4,"DA2+","Irvine",1,2018,"0.002-0.00041",3.82798762763918,5.00001721966004,3.73178976381353,0.0501868020833333,0.0141175060833333,0.06248554875,0,0,0,0,0.0131116372083333,0.00285260892916667,0,0.0753270850833333,0.0138732395833333,0,0,0.158333333333333
"1663",2018,"0.65",4,"IDA5+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121381802040816,0.00370899314285714,0,0.051497106122449,0.0123371057142857,0,0,0.0816326530612245
"1664",2018,"0.65",4,"IDA5+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125052487755102,0.00365940102040816,0,0.0532956828571429,0.0124867983673469,0,0,0.0612244897959184
"1665",2018,"0.65",4,"IDA5+/DA2-4","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0123549992156863,0.00382444468627451,0,0.0543262319607843,0.012391061372549,0,0,0.205882352941176
"1666",2018,"0.65",4,"IDA5+/DA2-4","Default",1,2018,"0.0012-0.00032",3.89187759924289,4.66665467781151,3.80643932322569,0.0221879090909091,0.00539162581818182,0.0279726654545455,0,0,0,0,0.00571231127272727,0.00118578259090909,0,0.0316262405454545,0.00609262536363636,0,0,1
"1667",2018,"0.65",4,"IDA5+/DA2-4","Default",1,2018,"0.0016-0.00035",4.09050308389686,5.59997758402488,3.98019693842944,0.0333580145454545,0.008832202,0.0419556709090909,0,0,0,0,0.00820195103030303,0.00163463499393939,0,0.0529672001212121,0.0083456376969697,0,0,0.824242424242424
"1668",2018,"0.65",4,"IDA5+/DA2-4","Default",1,2018,"0.002-0.00041",3.86441955635402,4.94443792537524,3.7657308308416,0.0481863695833333,0.0135874952083333,0.06017644125,0,0,0,0,0.012510667125,0.0028066795,0,0.0718003049166667,0.0141403997916667,0,0,0.183333333333333
"1669",2018,"0.65",4,"IDA5+/DA2-4","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125862820588235,0.00356946576470588,0,0.0472153985294118,0.0116174476470588,0,0,0.166666666666667
"1670",2018,"0.65",4,"IDA5+/DA2-4","Irvine",1,2018,"0.002-0.00041",3.81931338930275,5.142846235095,3.72472949227781,0.0544658827027027,0.0152461165405405,0.0680147010810811,0,0,0,0,0.0143097142702703,0.0031380138,0,0.0817631685945946,0.0149837256756757,0,0,0.0540540540540541
"1671",2018,"0.65",5,"DA2+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125031239,0.0035784438,0,0.045597301,0.0122484643,0,0,0.09
"1672",2018,"0.65",5,"DA2+","Default",1,2018,"0.0012-0.00032",3.92784683860552,4.41667243800614,3.87949907843077,0.0207091990909091,0.00492256309090909,0.0261840272727273,0,0,0,0,0.00530156245454545,0.00116953795454545,0,0.0257584180909091,0.00604823161818182,0,0,1
"1673",2018,"0.65",5,"DA2+","Default",1,2018,"0.0016-0.00035",4.05342839050649,5.333348093372,3.96961041566574,0.0309674163636364,0.007809068,0.03886334,0,0,0,0,0.00763829478787879,0.00146851886666667,0,0.0478265707272727,0.00784886909090909,0,0,0.945454545454545
"1674",2018,"0.65",5,"DA2+","Default",1,2018,"0.002-0.00041",3.90990242415002,5,3.80269350008498,0.0459483636734694,0.0128903199591837,0.0574569346938776,0,0,0,0,0.0118241764081633,0.00264928324897959,0,0.0621926032653061,0.0132823748571429,0,0,0.224489795918367
"1675",2018,"0.65",5,"DA2+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121298441747573,0.00395548937864078,0,0.0482581546601942,0.0126504138834951,0,0,0.12621359223301
"1676",2018,"0.65",5,"DA2+","Irvine",1,2018,"0.002-0.00041",3.82249130006689,5.00001089502642,3.72624117529368,0.0494732152466368,0.0141073989686099,0.0617231569506726,0,0,0,0,0.0129515520627803,0.00285765891479821,0,0.0682789874887892,0.0136991499282511,0,0,0.15695067264574
"1677",2018,"0.65",5,"IDA5+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0123127040816327,0.00354052,0,0.0416163775510204,0.0117961073469388,0,0,0.142857142857143
"1678",2018,"0.65",5,"IDA5+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0124308620408163,0.00385881714285714,0,0.0477818151020408,0.0116770414285714,0,0,0.0816326530612245
"1679",2018,"0.65",5,"IDA5+/DA2-4","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0120323287254902,0.0035738517254902,0,0.0452847437254902,0.0121758345098039,0,0,0.156862745098039
"1680",2018,"0.65",5,"IDA5+/DA2-4","Default",1,2018,"0.0012-0.00032",3.93635358607342,4.12500524855074,3.86233126965572,0.0219252090909091,0.00529885181818182,0.0277222327272727,0,0,0,0,0.00556978481818182,0.00119322569090909,0,0.030760955,0.00546923447272727,0,0,1
"1681",2018,"0.65",5,"IDA5+/DA2-4","Default",1,2018,"0.0016-0.00035",4.0717466167814,4.8,3.99675614819782,0.0339046082802548,0.00892195617834395,0.0426312299363057,0,0,0,0,0.00835222968152866,0.00185761470063694,0,0.0486023528025478,0.00915162681528662,0,0,0.802547770700637
"1682",2018,"0.65",5,"IDA5+/DA2-4","Default",1,2018,"0.002-0.00041",3.88811305475425,5.18332134219583,3.78565674154349,0.0479876641666667,0.013352762875,0.0600099108333333,0,0,0,0,0.0124155379166667,0.0026782419,0,0.071276879,0.0134012267916667,0,0,0.170833333333333
"1683",2018,"0.65",5,"IDA5+/DA2-4","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121607010784314,0.00354365862745098,0,0.048032912745098,0.0117563371568627,0,0,0.186274509803922
"1684",2018,"0.65",5,"IDA5+/DA2-4","Irvine",1,2018,"0.002-0.00041",3.78958413448333,5.33332138889884,3.68057069089812,0.0546673345945946,0.0153336804324324,0.0683396118918919,0,0,0,0,0.0144691722702703,0.00301284713513514,0,0.0864325821621622,0.0149335963243243,0,0,0.0594594594594595
"1685",2018,"0.65",6,"IDA5+/DA2-4","Default",1,2018,"0.002-0.00041",3.93223713753221,5.20001739482491,3.83151873124059,0.0427346021428571,0.0117754717142857,0.0533653285714286,0,0,0,0,0.0108924196428571,0.0022568609,0,0.0652862665714286,0.0119759765714286,0,0,0.407142857142857
"1686",2018,"0.65",6,"IDA5+/DA2-4","Irvine",1,2018,"0.002-0.00041",3.91015461094771,5.14285306163405,3.81076954585351,0.045933261875,0.0126980145,0.057306444375,0,0,0,0,0.01176364996875,0.00256546620625,0,0.06667169365625,0.012417390375,0,0,0.20625
"1687",2018,"0.65",7,"IDA5+/DA2-4","Default",1,2018,"0.002-0.00041",3.85868873101017,4.8000053380019,3.75030723128483,0.0473467357142857,0.0132508727142857,0.0590963107142857,0,0,0,0,0.0122427422857143,0.00278055975,0,0.0720605573571429,0.0139390317857143,0,0,0.171428571428571
"1688",2018,"0.65",7,"IDA5+/DA2-4","Irvine",1,2018,"0.002-0.00041",3.86602415613553,5.14285708408164,3.77019859391474,0.048229309,0.0137077254333333,0.0604135746666667,0,0,0,0,0.0124695137666667,0.00276720654666667,0,0.0712485755666667,0.0133336451,0,0,0.156666666666667
"1689",2018,"0.75",2,"DA2+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0123059247524752,0.0038409776039604,0,0.047673255049505,0.0124757003960396,0,0,0.118811881188119
"1690",2018,"0.75",2,"DA2+","Default",1,2018,"0.0012-0.00032",3.88087676597291,4.99999728750004,3.82463365375001,0.0197115078313253,0.00475484644578313,0.0249081692771084,0,0,0,0,0.00506409542168675,0.00101736407831325,0,0.0282123554216867,0.00549357662650602,0,0,1
"1691",2018,"0.75",2,"DA2+","Default",1,2018,"0.0016-0.00035",3.98015817802088,5.00001620752806,3.88158607204708,0.0429379423076923,0.0120621627692308,0.0539324369230769,0,0,0,0,0.0108460943076923,0.00244853040769231,0,0.0574503307692308,0.0111395274615385,0,0,0.4
"1692",2018,"0.75",2,"DA2+","Default",1,2018,"0.002-0.00041",3.87637547339413,4.81667952133729,3.78764750552606,0.0450127818181818,0.0129653490530303,0.0562262810606061,0,0,0,0,0.01158269625,0.00270884245833333,0,0.0646672646212121,0.0121100370075758,0,0,0.227272727272727
"1693",2018,"0.75",2,"DA2+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125472888349515,0.00364088206796117,0,0.0480180833009709,0.0126537649514563,0,0,0.12621359223301
"1694",2018,"0.75",2,"DA2+","Irvine",1,2018,"0.0012-0.00032",3.86928964476485,4.87499648281645,3.81736151238818,0.0216839636363636,0.00552835799090909,0.0274668090909091,0,0,0,0,0.00559077636363636,0.00119602184545455,0,0.0343558219090909,0.005946294,0,0,1
"1695",2018,"0.75",2,"DA2+","Irvine",1,2018,"0.0016-0.00035",4.07073446467292,4.99999432250446,3.98631077216397,0.0331894535483871,0.00850756561290323,0.0417198716129032,0,0,0,0,0.00821656341935484,0.00171962665806452,0,0.0481579929677419,0.00848283516129032,0,0,0.870967741935484
"1696",2018,"0.75",2,"DA2+","Irvine",1,2018,"0.002-0.00041",3.85339308441232,4.84525387636898,3.75120093044189,0.048711905,0.013890805125,0.0607560633333333,0,0,0,0,0.0126589083333333,0.0028646118,0,0.06856730075,0.0133571294583333,0,0,0.158333333333333
"1697",2018,"0.75",2,"IDA5+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012240171942446,0.00372950164028777,0,0.0500473954676259,0.0128487633093525,0,0,0.151079136690647
"1698",2018,"0.75",2,"IDA5+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0123678820863309,0.00371016597122302,0,0.0507956764748201,0.0129501772661871,0,0,0.136690647482014
"1699",2018,"0.75",2,"IDA5+/DA2-4","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0126765179032258,0.00358388135483871,0,0.0443820596774194,0.0135787729032258,0,0,0.17741935483871
"1700",2018,"0.75",2,"IDA5+/DA2-4","Default",1,2018,"0.0012-0.00032",3.89912823518315,4.70833734890304,3.82980585323451,0.0208650875,0.0052001921875,0.0264411275,0,0,0,0,0.005332602375,0.00110820285,0,0.0319766150625,0.00561561436875,0,0,1
"1701",2018,"0.75",2,"IDA5+/DA2-4","Default",1,2018,"0.0016-0.00035",3.9146335814212,5,3.84341070204139,0.0446365575163399,0.0121435849019608,0.0559943803921569,0,0,0,0,0.0114493492810458,0.00250688373856209,0,0.0589116181699346,0.0124761750326797,0,0,0.248366013071895
"1702",2018,"0.75",2,"IDA5+/DA2-4","Default",1,2018,"0.002-0.00041",3.91325834154096,5.20000528241089,3.79865857331511,0.0468583685714286,0.0130442608163265,0.0585807685714286,0,0,0,0,0.0120714205306122,0.00259417474285714,0,0.0697762076326531,0.0125217451428571,0,0,0.216326530612245
"1703",2018,"0.75",2,"IDA5+/DA2-4","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119335280645161,0.00374026548387097,0,0.0468721930645161,0.0109822570967742,0,0,0.17741935483871
"1704",2018,"0.75",2,"IDA5+/DA2-4","Irvine",1,2018,"0.0012-0.00032",3.92689222954277,4.99998905002823,3.86730108991918,0.0229602490909091,0.00569272054545455,0.0289293045454545,0,0,0,0,0.00588415545454545,0.0012346642,0,0.0339884375454545,0.00651759763636364,0,0,1
"1705",2018,"0.75",2,"IDA5+/DA2-4","Irvine",1,2018,"0.0016-0.00035",4.0227316069602,5.39997081444857,3.91709844559585,0.034844124516129,0.00900390593548387,0.0438285974193548,0,0,0,0,0.00866981819354839,0.00170548931612903,0,0.0546796267096774,0.00836490509677419,0,0,0.812903225806452
"1706",2018,"0.75",2,"IDA5+/DA2-4","Irvine",1,2018,"0.002-0.00041",3.85547175965298,5,3.75199569277256,0.0532202921052632,0.0147006801578947,0.0663403978947368,0,0,0,0,0.0139214223157895,0.00301725541052632,0,0.0822663408421053,0.0152710923157895,0,0,0.105263157894737
"1707",2018,"0.75",3,"DA2+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121549308,0.00363100941,0,0.0412745356,0.0128218262,0,0,0.27
"1708",2018,"0.75",3,"DA2+","Default",1,2018,"0.0012-0.00032",3.92965903850882,5,3.87570918436939,0.0200922675,0.0048561494375,0.025378176875,0,0,0,0,0.0051164450625,0.00102622411875,0,0.0280126439375,0.005272887625,0,0,1
"1709",2018,"0.75",3,"DA2+","Default",1,2018,"0.0016-0.00035",3.94420182266954,5,3.86429424134488,0.0434983633333333,0.0121173443333333,0.0542695125,0,0,0,0,0.0110198925,0.0024232088,0,0.0596318114166667,0.0119178281666667,0,0,0.333333333333333
"1710",2018,"0.75",3,"DA2+","Default",1,2018,"0.002-0.00041",3.8983081461858,5.12500309515752,3.79378221796451,0.0455125098814229,0.0130990005928854,0.0567607509881423,0,0,0,0,0.0116378430434783,0.00261668341897233,0,0.0682274538339921,0.0124539909486166,0,0,0.245059288537549
"1711",2018,"0.75",3,"DA2+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121254766019417,0.00372298065048544,0,0.0438404466019417,0.0122022619417476,0,0,0.145631067961165
"1712",2018,"0.75",3,"DA2+","Irvine",1,2018,"0.0012-0.00032",3.90257331126222,4.9999934170889,3.85834377651281,0.0228630272727273,0.00589387349090909,0.0290297781818182,0,0,0,0,0.00587859954545455,0.00127834044545455,0,0.033770108,0.00633353173636364,0,0,0.990909090909091
"1713",2018,"0.75",3,"DA2+","Irvine",1,2018,"0.0016-0.00035",4.06970830582655,4.99999432250446,3.95000017473496,0.0331132477419355,0.00875942929032258,0.0415975896774194,0,0,0,0,0.00816783464516129,0.00185566545806452,0,0.0494505590322581,0.00854362477419355,0,0,0.864516129032258
"1714",2018,"0.75",3,"DA2+","Irvine",1,2018,"0.002-0.00041",3.84044050752718,5.19999197201315,3.74169817484041,0.0498577920833333,0.014077227125,0.06218599375,0,0,0,0,0.0130383576666667,0.00287416935416667,0,0.0768193895416667,0.0136756686666667,0,0,0.116666666666667
"1715",2018,"0.75",3,"IDA5+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012337415971223,0.00364952651798561,0,0.0470743864028777,0.0125287171942446,0,0,0.107913669064748
"1716",2018,"0.75",3,"IDA5+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0118354755102041,0.00365819875510204,0,0.0453812,0.0126595597959184,0,0,0.163265306122449
"1717",2018,"0.75",3,"IDA5+/DA2-4","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0118646111290323,0.00373856629032258,0,0.0442600629032258,0.0120899262903226,0,0,0.17741935483871
"1718",2018,"0.75",3,"IDA5+/DA2-4","Default",1,2018,"0.0012-0.00032",3.93816834088031,4.70833971189578,3.86212132903868,0.02111179,0.00513058725,0.02685833,0,0,0,0,0.0054007003125,0.00115587500625,0,0.0339243248125,0.00583036504375,0,0,0.99375
"1719",2018,"0.75",3,"IDA5+/DA2-4","Default",1,2018,"0.0016-0.00035",3.93547368979813,4.9999922300211,3.86683883460275,0.0459800621428571,0.0124523236428571,0.0575526921428571,0,0,0,0,0.0116977170714286,0.0025697998,0,0.0662400527142857,0.012055962,0,0,0.221428571428571
"1720",2018,"0.75",3,"IDA5+/DA2-4","Default",1,2018,"0.002-0.00041",3.87757560343937,5.14285901469091,3.77053166192217,0.04657940125,0.0132158260833333,0.0582332458333333,0,0,0,0,0.01202680175,0.00267155265,0,0.0676340247916667,0.0133673107083333,0,0,0.2125
"1721",2018,"0.75",3,"IDA5+/DA2-4","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0122398975806452,0.00394030290322581,0,0.04522138,0.0129848656451613,0,0,0.112903225806452
"1722",2018,"0.75",3,"IDA5+/DA2-4","Irvine",1,2018,"0.0012-0.00032",3.85708884900582,5.00000535501042,3.79388565762675,0.0239620154545455,0.00576548109090909,0.0302676081818182,0,0,0,0,0.00622989381818182,0.00120620039090909,0,0.031317857,0.00685431736363636,0,0,0.990909090909091
"1723",2018,"0.75",3,"IDA5+/DA2-4","Irvine",1,2018,"0.0016-0.00035",4.02301317486226,5.00000745667671,3.95332436439044,0.0359128322580645,0.00923006096774194,0.0450766064516129,0,0,0,0,0.00891750148387097,0.00181085943225806,0,0.0468365773548387,0.00944919167741935,0,0,0.754838709677419
"1724",2018,"0.75",3,"IDA5+/DA2-4","Irvine",1,2018,"0.002-0.00041",3.79839981901513,5.00001851666685,3.70782785742853,0.0534414470588235,0.0148920605347594,0.0666258534759358,0,0,0,0,0.0140507490909091,0.0029403194973262,0,0.0815739888770053,0.0142894153475936,0,0,0.0855614973262032
"1725",2018,"0.75",4,"DA2+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011886591,0.00362425125,0,0.0501084695,0.012122263,0,0,0.15
"1726",2018,"0.75",4,"DA2+","Default",1,2018,"0.0012-0.00032",3.90876549402261,5,3.85595453254717,0.0199045625,0.0048055726875,0.025212468125,0,0,0,0,0.0050879599375,0.00107058056875,0,0.0275150108125,0.0052912533875,0,0,1
"1727",2018,"0.75",4,"DA2+","Default",1,2018,"0.0016-0.00035",3.9486607249569,4.79999907200351,3.85539386549516,0.0425062775,0.01169565025,0.0533190366666667,0,0,0,0,0.0108124158333333,0.00244144576666667,0,0.0596907529166667,0.0116124583333333,0,0,0.366666666666667
"1728",2018,"0.75",4,"DA2+","Default",1,2018,"0.002-0.00041",3.89030543750984,5.16668245444013,3.78272894057083,0.0453943804081633,0.0131236426530612,0.056793733877551,0,0,0,0,0.011676517755102,0.00257973989795918,0,0.0672009872244898,0.0122524680816327,0,0,0.26530612244898
"1729",2018,"0.75",4,"DA2+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121496208737864,0.00356840300970874,0,0.0550291563106796,0.0127494249514563,0,0,0.194174757281553
"1730",2018,"0.75",4,"DA2+","Irvine",1,2018,"0.0012-0.00032",3.89804854050728,5.41665712301833,3.78585346651759,0.0236596645454545,0.00562796154545455,0.0298524272727273,0,0,0,0,0.00610935763636364,0.0011542544,0,0.0346532421818182,0.00674197690909091,0,0,0.990909090909091
"1731",2018,"0.75",4,"DA2+","Irvine",1,2018,"0.0016-0.00035",4.04971903420636,5.00000541500606,3.94561260123338,0.0335290567741936,0.00868004316129032,0.0421364406451613,0,0,0,0,0.00830909458064516,0.00178236790322581,0,0.0511518009032258,0.00827474722580645,0,0,0.845161290322581
"1732",2018,"0.75",4,"DA2+","Irvine",1,2018,"0.002-0.00041",3.86167100757799,5.00001833335366,3.75188809056026,0.0497213782051282,0.0141161556410256,0.0619246217948718,0,0,0,0,0.0129093438888889,0.00283747408547009,0,0.0726203371794872,0.0134017382905983,0,0,0.132478632478632
"1733",2018,"0.75",4,"IDA5+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125832553061224,0.00373618653061224,0,0.0501680748979592,0.0139629830612245,0,0,0.183673469387755
"1734",2018,"0.75",4,"IDA5+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0127362973469388,0.00392366759183673,0,0.0508829997959184,0.0140560993877551,0,0,0.122448979591837
"1735",2018,"0.75",4,"IDA5+/DA2-4","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0120886026470588,0.00353160568627451,0,0.0468354429411765,0.0124622999019608,0,0,0.147058823529412
"1736",2018,"0.75",4,"IDA5+/DA2-4","Default",1,2018,"0.0012-0.00032",3.88317759972885,4.50000636863564,3.8320503462862,0.0213290225,0.00521414225,0.027029745,0,0,0,0,0.005496016375,0.00113403039375,0,0.0327629663125,0.005968464875,0,0,1
